table_name,field_name,language,translation,record_id
routes,route_long_name,el,Παραλία Κουρίου - Άγιος Ερμογένης - Επισκοπή - Ξενοδ. Επισκοπιάνα - Λεοντίου Σταθμός ΕΜΕΛ,10160021
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Ξενοδ. Επισκοπιάνα - Επισκοπή - Άγιος Ερμογένης - Παραλία Κουρίου,10160022
routes,route_long_name,el,Κολόσσι (Κάστρο) - Λεοντίου Σταθμός ΕΜΕΛ,10170011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Κολόσσι (Κάστρο),10170012
routes,route_long_name,el,Παραλία Κουρίου - Άγιος Ερμογένης - Ύψωνας - Άγιος Συλάς - Νέο Νοσοκομείο - My Mall,10180021
routes,route_long_name,el,My Mall - Νέο Νοσοκομείο - Άγιος Συλάς - Ύψωνας - Άγιος Ερμογένης - Παραλία Κουρίου,10180022
routes,route_long_name,el,Ελλάδος (Τραχώνι) - Λεοντίου Σταθμος ΕΜΕΛ,10190011
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Ελλάδος (Τραχώνι),10190012
routes,route_long_name,el,Τάκη Χριστοδούλου - Πυροσβεστική Αγ. Νικολάου - My Mall,10200011
routes,route_long_name,el,My Mall - Τάκη Χριστοδούλου,10200012
routes,route_long_name,el,My Mall - Λεωφ. Αρχιεπισκόπου Μακαρίου - Κολωνακίου,10210011
routes,route_long_name,el,Κολωνακίου - Λεωφ. Αρχιεπισκόπου Μακαρίου - My Mall,10210012
routes,route_long_name,el,Γυμνάσιο Ύψωνα - Κέντρο Ύψωνα,10230011
routes,route_long_name,el,Κέντρο Ύψωνα - Γυμνάσιο Ύψωνα,10230012
routes,route_long_name,el,Δημαρχείο Ύψωνα - Ύψωνας,10230021
routes,route_long_name,el,Ακρωτήρι - Ασώματος -Τραχώνι - Λεοντίου Σταθμος ΕΜΕΛ,10240011
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Τραχώνι - Ακρωτήρι,10240012
routes,route_long_name,el,Αγ. Τύχωνας - Λεοντίου Σταθμος ΕΜΕΛ,10250011
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Άγ. Τύχωνας,10250012
routes,route_long_name,el,Αγ. Τύχωνας - Εναέριος - Λεοντίου Σταθμος ΕΜΕΛ,10250021
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Εναέριος - Άγ. Τύχωνας,10250022
routes,route_long_name,el,Άγ. Τύχωνας - Μουτταγιάκα - Λεοντίου Σταθμός ΕΜΕΛ,10260011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Μουτταγιάκα - Άγ. Τύχωνας,10260012
routes,route_long_name,el,Άγ. Τύχωνας - Αρμενοχώρι - Μουτταγιάκα - Λεοντίου Σταθμός ΕΜΕΛ,10260021
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Μουτταγιάκα - Αρμενοχώρι - Άγ. Τύχωνας,10260022
routes,route_long_name,el,Ερήμη- Συνοικισμός Κολοσσίου - Λεοντίου Σταθμός ΕΜΕΛ,10270011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Συνοικισμός Κολοσσίου - Ερήμη,10270012
routes,route_long_name,el,Ερήμη - Συνοικισμός Κολοσσίου - Ύψωνας - Λεοντίου Σταθμός ΕΜΕΛ,10270021
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Ύψωνας - Συνοικισμός Κολοσσίου - Ερήμη,10270022
routes,route_long_name,el,My Mall - Νέο Λιμάνι - Parklane Ηotel,10300011
routes,route_long_name,el,Parklane Ηotel - Νέο Λιμάνι - My Mall,10300012
routes,route_long_name,el,Δημοτική Πινακοθήκη - Parklane Ηotel,10300021
routes,route_long_name,el,Παλιό Λιμάνι - Parklane Ηotel,10300031
routes,route_long_name,el,Κέντρο Πόλης,10320011
routes,route_long_name,el,Μαρίνα Λεμεσού - My Mall - Υδροπάρκο - Κολόσσι (Κάστρο) - Παραλία Κουρίου - Επισκοπή (Βάσεις),10330011
routes,route_long_name,el,Επισκοπή (Βάσεις) - Παραλία Κουρίου - Κολόσσι (Κάστρο) - Υδροπάρκο - My Mall - Μαρίνα Λεμεσού,10330012
routes,route_long_name,el,Νέο Λιμάνι - Παλαιό Λιμάνι,10350011
routes,route_long_name,el,Παλαιό Λιμάνι - Νέο Λιμάνι,10350012
routes,route_long_name,el,Όμοδος - Πάχνα - Άγ. Αμβρόσιος - Καντού - Λεμεσός,10400011
routes,route_long_name,el,Λεμεσός - Καντού - Άγ. Αμβρόσιος - Πάχνα - Όμοδος,10400012
routes,route_long_name,el,Όμοδος- Πάχνα- Αγ. Αμβρόσιος- Καντού- Ύψωνας- Λεμεσός,10400021
routes,route_long_name,el,Λεμεσός- Ύψωνας- Καντού- Άγ. Αμβρόσιος- Πάχνα- Όμοδος,10400022
routes,route_long_name,el,Όμοδος-Πάχνα-Άγ. Αμβρόσιος-Καντού-Ν. Νοσοκομείο-Λεμεσός,10400031
routes,route_long_name,el,Λεμεσός-Ν. Νοσοκομείο-Καντού-Άγ. Αμβρόσιος-Πάχνα-Όμοδος,10400032
routes,route_long_name,el,Αγρός - Άγιος Ιωάννης - Καλό Χωριό - Λεμεσός,10500011
routes,route_long_name,el,Λεμεσός - Καλό Χωριό - Άγιος Ιωάννης - Αγρός,10500012
routes,route_long_name,el,Πελένδρι - Σαϊττάς - Λεμεσός,10600011
routes,route_long_name,el,Λεμεσός - Σαϊττάς - Πελένδρι,10600012
routes,route_long_name,el,Πελένδρι - Σαϊττάς - Βιομηχ. Περιοχή Ύψωνα - Λεμεσός,10600021
routes,route_long_name,el,Λεμεσός - Βιομηχ. Περιοχή Ύψωνα - Σαϊττάς - Πελένδρι,10600022
routes,route_long_name,el,Πελένδρι - Σαϊττάς - Δωρός - Λεμεσός,10600031
routes,route_long_name,el,Πελένδρι - Πολεμίδια - Βιομηχανική Ύψωνα - Φραγκλίνου Ρούσβελτ - Λεοντίου Σταθμός ΕΜΕΛ,10600041
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Φραγκλίνου Ρούσβελτ - Βιομηχανική Ύψωνα - Πολεμίδια - Πελένδρι,10600042
routes,route_long_name,el,Σαϊττάς - Λεμεσός,10610011
routes,route_long_name,el,Λεμεσός - Σαϊττάς,10610012
routes,route_long_name,el,Πλάτρες - Λεμεσός,10620011
routes,route_long_name,el,Λεμεσός - Πλάτρες,10620012
routes,route_long_name,el,Βοτανικός Κήπος - Τρόοδος - Σαϊττάς - Λεμεσός,10640011
routes,route_long_name,el,Λεμεσός - Σαϊττάς - Τρόοδος - Βοτανικός Κήπος,10640012
routes,route_long_name,el,Άγιος Μάμας - Λιμνάτι - Κορφή - Απαισιά - Λεμεσός,10650011
routes,route_long_name,el,Λεμεσός - Απαισιά - Κορφή - Λιμνάτι - Άγιος Μάμας,10650012
routes,route_long_name,el,Άγιος Μάμας - Λιμνάτι - Κορφή - Απαισιά - Γυμνάσιο Αγίας Φύλας - Λεμεσός,10650021
routes,route_long_name,el,Λεμεσός - Γυμνάσιο Αγίας Φύλας - Απαισιά - Κορφή - Λιμνάτι - Άγιος Μάμας,10650022
routes,route_long_name,el,Σαϊττάς - Πελένδρι - Αγρός - Λευκωσία,10660011
routes,route_long_name,el,Λευκωσία - Αγρός - Πελένδρι - Σαϊττάς,10660012
routes,route_long_name,el,Πισσούρι - Αυδήμου - Λεμεσός,10700011
routes,route_long_name,el,Λεμεσός - Αυδήμου - Πισσούρι,10700012
routes,route_long_name,el,Πραστειό - Αυδήμου - Λεμεσός,10710011
routes,route_long_name,el,Λεμεσός - Αυδήμου - Πραστιό,10710012
routes,route_long_name,el,Αρακαπάς - Επταγώνεια - Κελλάκι - Παρεκκλησιά- Κολωνακίου - Λεμεσός,10800011
routes,route_long_name,el,Λεμεσός - Κολωνακίου - Παρεκκλησιά - Κελλάκι - Επταγώνεια - Αρακαπάς,10800012
routes,route_long_name,el,Σανίδα - Ασγάτα - Μονή - Πύργος - Λεμεσός,10900011
routes,route_long_name,el,Λεμεσός - Πύργος - Μονή - Ασγάτα - Σανίδα,10900012
routes,route_long_name,el,Μοναγρούλι - Μονή - Λεμεσός,10910011
routes,route_long_name,el,Λεμεσός - Μονή - Μοναγρούλι,10910012
routes,route_long_name,el,Καλαβασός - Ζύγι - Πεντάκωμο - Λεμεσός,10950011
routes,route_long_name,el,Λεμεσός - Πεντάκωμο - Ζύγι - Καλαβασός,10950012
routes,route_long_name,el,Ζύγι - Λεμεσός,10960011
routes,route_long_name,el,Λεμεσός - Ζύγι,10960012
routes,route_long_name,el,Παλόδεια - Καλλιθέα - Αγία Φύλα - Λεοντίου Στ. ΕΜΕΛ,15030011
routes,route_long_name,el,Λεοντίου Στ. ΕΜΕΛ - Αγία Φύλα - Καλλιθέα - Παλόδεια,15030012
routes,route_long_name,el,Ακρούντα - Γερμασόγεια - Λεοντίου Σταθμός ΕΜΕΛ,15040011
routes,route_long_name,el,Ακρωτήρι - Ασώματος -Τραχώνι - Λεοντίου Σταθμος ΕΜΕΛ,15070011
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Τραχώνι - Ακρωτήρι,15070012
routes,route_long_name,el,Αρμενοχώρι - Άγ. Τύχωνας - Λεοντίου Σταθμος ΕΜΕΛ,15080011
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Άγ. Τύχωνας - Αρμενοχώρι,15080012
routes,route_long_name,el,Αρμενοχώρι - Γυμνάσιο & Λύκειο Λινόπετρα - Λεοντίου Σταθμος ΕΜΕΛ,15080021
routes,route_long_name,el,Αρμενοχώρι - Γυμνάσιο & Λύκειο Λινόπετρα - Λεοντίου Σταθμος ΕΜΕΛ,15080022
routes,route_long_name,el,Αρμενοχώρι - Άγ. Τύχωνας - Εναέριος - Λεοντίου Σταθμος ΕΜΕΛ,15080031
routes,route_long_name,el,Λεοντίου Σταθμος ΕΜΕΛ - Εναέριος - Άγ. Τύχωνας - Αρμενοχώρι,15080032
routes,route_long_name,el,My Mall - Νέο Λιμάνι - Parklane Ηotel,15100011
routes,route_long_name,el,Parklane Ηotel - Νέο Λιμάνι - My Mall,15100012
routes,route_long_name,el,Λεμεσός - Μονή - Πεντάκωμο,15110011
routes,route_long_name,el,Πεντάκωμο - Μονή - Λεμεσός,15110012
routes,route_long_name,el,Πεντάκωμο - Μονή - Λεμεσός,15110021
routes,route_long_name,el,Λεμεσός - Μονή - Πεντάκωμο,15110022
routes,route_long_name,el,Λεμεσός - Governors Beach,15120011
routes,route_long_name,el,Governors Beach - Λεμεσός,15120012
routes,route_long_name,el,Φοινικάρια - Γερμασόγεια - Λεοντίου Σταθμός ΕΜΕΛ - Γερμασόγεια,15140011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Γερμασόγεια - Φοινικάρια,15140012
routes,route_long_name,el,Φοινικάρια - Ακρούντα - Γερμασόγεια - Λεοντίου Σταθμός ΕΜΕΛ,15150011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Γερμασόγεια - Φοινικάρια - Ακρούντα,15150012
routes,route_long_name,el,Μαθηκολώνη - Άγιος Αθανάσιος - Λεοντίου Σταθμός ΕΜΕΛ,15220011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Άγιος Αθανάσιος - Μαθηκολώνη,15220012
routes,route_long_name,el,Φοιτητική εστία Απολλώνια - Δημοτική Αγορά - ΤΕΠΑΚ,15240011
routes,route_long_name,el,Δημοτική Αγορά - ΤΕΠΑΚ - Φοιτητική εστία Απολλώνια,15240012
routes,route_long_name,el,Άγιος Νικόλαος - Άρσος - Μαλιά,15250011
routes,route_long_name,el,Μαλιά - Άρσος - Άγιος Νικόλαος,15250012
routes,route_long_name,el,Άγιος Νικόλαος - Άρσος - Μαλιά - Βάσα - Μαλιά,15250021
routes,route_long_name,el,Μαλιά - Βάσα - Μαλιά - Άρσος - Άγιος Νικόλαος,15250022
routes,route_long_name,el,Δωρά - Μαλιά,15260011
routes,route_long_name,el,Μαλιά - Δωρά,15260012
routes,route_long_name,el,Δωρά - Μαλιά - Ποταμιού - Μαλιά,15260021
routes,route_long_name,el,Μαλιά - Ποταμιού - Μαλιά - Δωρά ,15260022
routes,route_long_name,el,Ποταμιού - Βάσα,15270011
routes,route_long_name,el,Βάσα - Ποταμιού,15270012
routes,route_long_name,el,Λόφου - Άγιος Θεράπων,15280011
routes,route_long_name,el,Άγιος Θεράπων - Λόφου,15280012
routes,route_long_name,el,Λόφου - Άγιος Θεράπων - Σούνι - Καντού,15280021
routes,route_long_name,el,Καντού - Σούνι - Άγιος Θεράπων - Λόφου,15280022
routes,route_long_name,el,Ζανακιά - Σούνι - Σωτήρα (Κυκλική),15290011
routes,route_long_name,el,Βουνί - Άγιος Αμβρόσιος (Κυκλική),15300011
routes,route_long_name,el,Βουνί - Άγιος Αμβρόσιος - Ζανακιά - Σωτήρα - Καντού,15300021
routes,route_long_name,el,Καντού - Σωτήρα - Ζανακιά - Άγιος Αμβρόσιος - Βουνί,15300022
routes,route_long_name,el,Κυβίδες - Ιατρικό Κέντρο Πάχνας,15310011
routes,route_long_name,el,Ιατρικό Κέντρο Πάχνας - Κυβίδες ,15310012
routes,route_long_name,el,Κάτω Μύλος - Άγιος Ιωάννης - Άγιος Θεόδωρος - Παπούτσα,15320011
routes,route_long_name,el,Παπούτσα - Άγιος Θεόδωρος - Άγιος Ιωάννης - Κάτω Μύλος,15320012
routes,route_long_name,el,Κυπερούντα - Δύμες - Ποταμίτισσα - Κάτω Μύλος,15330011
routes,route_long_name,el,Κάτω Μύλος - Ποταμίτισσα - Δύμες - Κυπερούντα,15330012
routes,route_long_name,el,Κάτω Μύλος - Άγιος Ιωάννης - Αγρός - Αγρίδια - Νοσοκομείο Κυπερούντας,15340011
routes,route_long_name,el,Νοσοκομείο Κυπερούντας - Αγρίδια - Αγρός - Άγιος Ιωάννης - Κάτω Μύλος,15340012
routes,route_long_name,el,Άγιος Θεόδωρος - Ζωοπηγή - Καλό Χωριό,15350011
routes,route_long_name,el,Καλό Χωριό - Ζωοπηγή - Άγιος Θεόδωρος ,15350012
routes,route_long_name,el,Άγιος Θεόδωρος - Ζωοπηγή - Καλό Χωριό,15350021
routes,route_long_name,el,Καλό Χωριό - Ζωοπηγή,15350022
routes,route_long_name,el,Άγιος Κωνσταντίνος - Άγιος Παύλος - Λουβαράς - Καλό Χωριό,15360011
routes,route_long_name,el,Καλό Χωριό - Λουβαράς - Άγ. Παύλος - Άγ. Κωνσταντίνος,15360012
routes,route_long_name,el,Καλό Χωριό - Λουβαράς - Καλό Χωριό - Άγ. Παύλος - Άγ. Κωνσταντίνος,15360022
routes,route_long_name,el,Αψιού - Γεράσα,15370011
routes,route_long_name,el,Γεράσα - Αψιού ,15370012
routes,route_long_name,el,Φασούλα - Σπιτάλι - Παραμύθα,15380011
routes,route_long_name,el,Παραμύθα - Σπιτάλι - Φασούλα,15380012
routes,route_long_name,el,Αγρίδια - Κυπερούντα,15390011
routes,route_long_name,el,Κυπερούντα - Αγρίδια,15390012
routes,route_long_name,el,Πελένδρι - Σαϊττάς,15400011
routes,route_long_name,el,Σαϊττάς - Πελένδρι,15400012
routes,route_long_name,el,Κουκά - Σιλίκου - Αγ. Γεωργιος - Μονάγρι - Δωρός - Δίστρατο Δωρού - Λάνειας,15410011
routes,route_long_name,el,Δωρός - Σιλίκου - Κουκά,15410012
routes,route_long_name,el,Κοιλάνι - Πέρα Πέδι - Μονιάτης - Σαϊττάς,15420011
routes,route_long_name,el,Μονιάτης - Σαϊττάς - Πέρα Πέδι - Κοιλάνι,15420012
routes,route_long_name,el,Ποταμίτισσα - Πελένδρι - Φύλαγρα - Νοσοκομείο Κυπερούντας,15430011
routes,route_long_name,el,Νοσοκομείο Κυπερούντας - Φύλαγρα - Πελένδρι - Ποταμίτισσα,15430012
routes,route_long_name,el,Χαντριά - Κυπερούντα - Σαϊττάς,15440011
routes,route_long_name,el,Σαϊττάς - Κυπερούντα - Χανδριά,15440012
routes,route_long_name,el,Σαϊττάς - Μονιάτης - Πέρα Πέδι - Κοιλάνι - Μανδριά - Κάτω Πλάτρες - Πάνω Πλάτρες - Φοινί,15460011
routes,route_long_name,el,Φοινί - Πάνω Πλάτρες - Κάτω Πλάτρες - Μανδριά - Κοιλάνι - Πέρα Πέδι - Μονιάτης - Σαϊττάς,15460012
routes,route_long_name,el,Καμινάρια - Τρεις Ελιές - Άγιος Δημήτριος,15470011
routes,route_long_name,el,Άγιος Δημήτριος - Τρεις Ελιές - Καμινάρια,15470012
routes,route_long_name,el,Πρόδρομος - Λεμύθου - Φοινί - Πάνω Πλάτρες - Μανδριά - Σαϊττάς,15480011
routes,route_long_name,el,Σαϊττάς - Μανδριά - Πάνω Πλάτρες - Φοινί - Λεμύθου - Πρόδρομος,15480012
routes,route_long_name,el,Πρόδρομος - Λεμύθου - Σαϊττάς,15490011
routes,route_long_name,el,Σαϊττάς - Λεμύθου - Πρόδρομος,15490012
routes,route_long_name,el,Φοινί - Πλάτρες - Μανδριά - Πέρα Πέδι - Μονιάτης - Σαϊττάς - Αμίαντος - Νοσοκομείο Κυπερούντας,15500011
routes,route_long_name,el,Νοσοκομείο Κυπερούντας - Αμίαντος - Σαϊττάς - Μονιάτης - Πέρα Πέδι - Μανδριά - Πλάτρες - Φοινί,15500012
routes,route_long_name,el,Καμινάρια - Τρεις Ελιές - Αγ. Δημήτριος - Παλιόμυλος - Λεμύθου - Πρόδρομος - Τρόοδος - Νοσοκομείο Κυπερούντας,15510011
routes,route_long_name,el,Νοσοκομείο Κυπερούντας - Τρόοδος - Πρόδρομος - Παλιόμυλος - Λεμύθου - Αγ. Δημήτριος - Τρεις Ελιές - Καμινάρια,15510012
routes,route_long_name,el,Πρόδρομος - Λεμύθου - Καμινάρια - Τρεις Ελιές - Άγιος Δημήτριος - Σαϊττάς,15520011
routes,route_long_name,el,Σαϊττάς - Άγιος Δημήτριος - Τρεις Ελιές - Καμινάρια - Λεμύθου - Πρόδρομος,15520012
routes,route_long_name,el,Πρόδρομος - Λεμύθου - Δίστρατο Αγ. Δημητρίου - Καμινάρια,15530011
routes,route_long_name,el,Καμινάρια - Δίστρατο Αγ. Δημητρίου - Λεμύθου - Πρόδρομος,15530012
routes,route_long_name,el,Πλάτρες - Σαϊττας,15540011
routes,route_long_name,el,Σαϊττας - Πλάτρες,15540012
routes,route_long_name,el,Δίστρατο Αγ. Δημητρίου - Λεμύθου - Πρόδρομος,15550011
routes,route_long_name,el,Πρόδρομος - Λεμύθου - Δίστρατο Αγ. Δημητρίου,15550012
routes,route_long_name,el,Σαϊττάς - Πλατάνια,15560011
routes,route_long_name,el,Πλατάνια - Σαϊττάς,15560012
routes,route_long_name,el,Αμίαντος - Σαϊττάς,15580011
routes,route_long_name,el,Σαϊττάς - Αμίαντος,15580012
routes,route_long_name,el,Σαϊττάς - Πλάτρες - Τρόοδος,15590011
routes,route_long_name,el,Τρόοδος - Πλάτρες - Σαϊττάς,15590012
routes,route_long_name,el,Δύμες - Ποταμίτισσα,15600011
routes,route_long_name,el,Ποταμίτισσα - Δύμες,15600012
routes,route_long_name,el,Αυδήμου - Ανώγυρα,15610011
routes,route_long_name,el,Ανώγυρα - Αυδήμου,15610012
routes,route_long_name,el,Πισσούρι - Αυδήμου,15620011
routes,route_long_name,el,Αυδήμου - Πισσούρι,15620012
routes,route_long_name,el,Αλέκτωρα - Άγιος Θωμάς - Πλατανίστεια - Αυδήμου,15630011
routes,route_long_name,el,Αυδήμου - Πλατανίστεια - Άγιος Θωμάς - Αλέκτωρα,15630012
routes,route_long_name,el,Πισσούρι - Cyta - Columbia,15640011
routes,route_long_name,el,Columbia - Cyta - Πισσούρι,15640012
routes,route_long_name,el,Αυδήμου - Πέτρα του Ρωμιού,15650011
routes,route_long_name,el,Πέτρα του Ρωμιού - Αυδήμου,15650012
routes,route_long_name,el,Αυδήμου - Ιατρικό Κέντρο Πάχνας,15660011
routes,route_long_name,el,Ιατρικό Κέντρο Πάχνας - Αυδήμου,15660012
routes,route_long_name,el,Προφήτης Ηλίας - Συκόπετρα - Αρακαπάς,15670011
routes,route_long_name,el,Αρακαπάς - Συκόπετρα - Προφήτης Ηλίας,15670012
routes,route_long_name,el,Ακαπνού - Επταγώνεια,15680011
routes,route_long_name,el,Επταγώνεια - Ακαπνού,15680012
routes,route_long_name,el,Μελίνη - Επταγώνεια,15690011
routes,route_long_name,el,Επταγώνεια - Μελίνη,15690012
routes,route_long_name,el,Πραστειό - Παναγία Γλωσσά - Κελλάκι,15700011
routes,route_long_name,el,Κελλάκι - Παναγία Γλωσσά - Πραστειό,15700012
routes,route_long_name,el,Βίκλα - Κλωνάρι - Κελλάκι,15710011
routes,route_long_name,el,Κελλάκι - Κλωνάρι - Βίκλα,15710012
routes,route_long_name,el,Πεντάκωμο - Μονή,15720011
routes,route_long_name,el,Μονή - Πεντάκωμο,15720012
routes,route_long_name,el,Πρόδρομος - Λεμύθου - Παλαιόμυλος - Φοινί - Κάτω Πλάτρες,15740011
routes,route_long_name,el,Κάτω Πλάτρες - Φοινί - Παλαιόμυλος - Λεμύθου - Πρόδρομος,15740012
routes,route_long_name,el,Διερώνα - Αρακαπάς,15750011
routes,route_long_name,el,Αρακαπάς - Διερώνα,15750012
routes,route_long_name,el,Νέο Νοσοκομείο - Πυλώνες - Άγ. Ιωάννης - Λεοντίου Σταθμός ΕΜΕΛ,15760011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Άγιος Ιωάννης - Πυλώνες - Νέο Νοσοκομείο,15760012
routes,route_long_name,el,Νέο Νοσοκομείο - Πυλώνες - Πάρκο Ελαιών - Άγ. Ιωάννης - Λεοντίου Σταθμός ΕΜΕΛ,15760021
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Άγιος Ιωάννης - Πυλώνες - Πάρκο Ελαιών - Νέο Νοσοκομείο,15760022
routes,route_long_name,el,Κυκλική Πελενδρίου,15770011
routes,route_long_name,el,Πράσινη Κυκλική Ύψωνα,15780011
routes,route_long_name,el,Πράσινη Κυκλική Δημαρχείου Ύψωνα,15780021
routes,route_long_name,el,Επισκοπή - Ξενοδ. Επισκοπιάνα - Λεοντίου Σταθμός ΕΜΕΛ,15790011
routes,route_long_name,el,Λεοντίου Σταθμός ΕΜΕΛ - Ξενοδ. Επισκοπιάνα - Επισκοπή,15790012
routes,route_long_name,el,Πισσούρι - Αστυν. Σταθμός Πισσουρίου,15800011
routes,route_long_name,el,Αστυν. Σταθμός Πισσουρίου - Πισσούρι,15800012
routes,route_long_name,el,Αθλητικό Κέντρο Σπύρου Κυπριανού - Τσίρειο Στάδιο,15810012
routes,route_long_name,el,Τσίρειο Στάδιο - Κέντρο Πόλης,15820011
stops,stop_name,el,3η Άγιος Νικόλαος Πάφου 1,1742
stops,stop_desc,el,3ηΑγΝιΠα,1742
stops,stop_name,el,Πέτρα του Ρωμιού,1912
stops,stop_desc,el,Πέτρα του ,1912
stops,stop_name,el,Κάθετος Λιμανιού - Κόμβος Lady´s Mile,3904
stops,stop_desc,el,ΚαΛι-ΚοLaM,3904
stops,stop_name,el,Νέο Λιμάνι,3905
stops,stop_desc,el,ΝεοΛιμαν,3905
stops,stop_name,el,Νέο Λιμάνι - Αίθουσα,3906
stops,stop_desc,el,ΝεΛι-Αι,3906
stops,stop_name,el,Λεωφ.Ομόνοιας - Οπτικού Νικολαΐδη,3907
stops,stop_desc,el,Λε-ΟπΝι,3907
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Φώτα Νέου Λιμανιού,3908
stops,stop_desc,el,ΦρΡο-ΦΝΛι,3908
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Γαλιλαίου,3909
stops,stop_desc,el,ΦρΡο-Γα,3909
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Κοινωνικές Ασφαλίσεις,3910
stops,stop_desc,el,ΦρΡο-ΚοΑσ,3910
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Υδατοπρομήθεια 2,3911
stops,stop_desc,el,ΦρΡο-Υδ,3911
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - ΚΕΟ 2,3912
stops,stop_desc,el,ΦρΡο-ΚΕ,3912
stops,stop_name,el,Τζελάλ Μπαγιάρ - Εκκλησία Αγίου Αντωνίου 2,3913
stops,stop_desc,el,ΤζΜπ-ΕκΑΑν,3913
stops,stop_name,el,Αγίας Θέκλης - Παλιό Λιμάνι,3914
stops,stop_desc,el,ΑγΘε-ΠαΛι,3914
