table_name,field_name,language,translation,record_id
routes,route_long_name,el,Σταθμός Λάρνακας - Καμάρες -Ζώνη Ελευθέρου Εμπορίου - Σταθμός Λάρνακας,20080021
routes,route_long_name,el,Σταθμός Λάρνακας - Ζώνη Ελευθέρου Εμπορίου,20080031
routes,route_long_name,el,Σταθμός Λάρνακας-Νέο Νοσοκομείο- Βεργίνα,20090011
routes,route_long_name,el,Καμάρες 2- Ζήνωνας- Βεργίνα- Νέο Νοσοκομείο- Σταθμός Λάρνακας,20090012
routes,route_long_name,el,Καμάρες 2- Ζήνωνας- Βεργίνα- Νέο Νοσοκομείο- Σταθμός Λάρνακας,20090022
routes,route_long_name,el,Καμάρες 2 - Λάρνακα,20090032
routes,route_long_name,el,Σταθμός Λάρνακας - Χρυσοπολίτισσα - Αγ. Ανάργυροι - Λιβάδια,20100011
routes,route_long_name,el,Λιβάδια - Αγ. Ανάργυροι - Χρυσοπολίτισσα - Σταθμός Λάρνακας,20100012
routes,route_long_name,el,Σταθμός Λάρνακα- Χρυσολίτισσα - Αγ. Ανάργυροι - Λιβάδια - Σταθμός Λάρνακας,20100021
routes,route_long_name,el,Σταθμός Λάρνακας - Φανερωμένη - Περιοχή Δροσιάς - Mall,20110011
routes,route_long_name,el,Νέο Νοσοκομείο - Περιοχή Δροσιάς - Φανερωμένη - Σταθμός Λάρνακας,20110012
routes,route_long_name,el,Σταθμός Λάρνακας - Φοινικούδες - Παλαιό Νοσοκομείο - ΚΟΤ - Πύλα,20120011
routes,route_long_name,el,Πύλα- ΚΟΤ - Σταθμός Λάρνακας,20120012
routes,route_long_name,el,Σταθμός Λάρνακας - Παλαιό Νοσοκομείο - ΚΟΤ - Πύλα,20120021
routes,route_long_name,el,Πύλα- ΚΟΤ -  Σταθμός Λάρνακας,20120022
routes,route_long_name,el,Πύλα - Σταθμός Λάρνακα,20120032
routes,route_long_name,el,Λαρνακα - Πύλα,20120041
routes,route_long_name,el,Πυλα - Σταθμος Λάρνακας,20120042
routes,route_long_name,el,Δεκέλεια - Κ.Ο.Τ.  - Σταθμός Λάρνακας - Φοινικούδες - Μακένζυ - Αεροδρόμιο,20150011
routes,route_long_name,el,Αεροδρόμιο- Μακένζυ-Παλίο Νοσοκομείο - ΚΟΤ- Δεκέλεια,20150012
routes,route_long_name,el,Σταθμός Λάρνακας  - Μακένζυ - Αεροδρόμιο,20150021
routes,route_long_name,el,Αεροδρόμιο- Μακένζυ- Σταθμός Λάρνακας,20150022
routes,route_long_name,el,Δεκέλεια- Κ.Ο.Τ. - Σταθμός Λάρνακας,20150031
routes,route_long_name,el,Σταθμός Λάρνακας-Λιμάνι-ΚΟΤ-Δεκέλεια,20150032
routes,route_long_name,el,Σταθμός Λάρνακας - Κων. Καλογερά - Α.Η.Κ. - Νέο Νοσοκομείο - Κόκκινες - Τσιακκιλερό - Αραδίππου,20160011
routes,route_long_name,el,Αραδίππου - Τσιακκιλερό - Κόκκινες - Νέο Νοσοκομείο - Α.Η.Κ. - Κων. Καλογερά - Σταθμός Λάρνακας,20160012
routes,route_long_name,el,Στ. Λάρνακας - Πυροσβεστική - Mackenzie - Ν. Νοσοκομείο - Cineplex - Φανερωμένη - Στ. Λάρνακας,20170011
routes,route_long_name,el,Λάρνακα ,20170021
routes,route_long_name,el,Σταθμός Λάρνακας -Τσιακκιλερό- Αραδίππου - Περιοχή Πασκάλ,20180011
routes,route_long_name,el,Αραδίππου -Τσιακκιλερό - Σταθμός Λάρνακας,20180012
routes,route_long_name,el,Σταθμός Λάρνακας - Αεροδρόμιο - Φάρος,20190011
routes,route_long_name,el,Φάρος - Μενεού - Αεροδρόμιο - Σταθμός Λάρνακας ,20190012
routes,route_long_name,el,Φαρος - Μενεού -  Αεροδρομος-Τεκκέ - Σταθμός Λάρνακας,20190022
routes,route_long_name,el,Σταθμός Λάρνακα-Λιβάδια-Κελλιά-Τρούλλοι,20210011
routes,route_long_name,el,Τρούλλοι-Κελλιά-Λιβάδια- Σταθμός Λάρνακα,20210012
routes,route_long_name,el,Νυχτερινό Στ. Λ/κας - Λιμάνι -Πυροσβεστική -Π. Νοσοκομείο -Φοινικούδες -Ν. Νοσοκομείο -Σίνεπλεξ - Φανερωμένη - Στ. Λ/κας,20220011
routes,route_long_name,el,Σταθμός Λάρνακας - Μητρόπολη - Τριφύλλια - Τσιακκιλερό- Στάδιο Γ.Σ.Ζ - Βεργίνα - Νυχτερινό Αραδίππου ,20230011
routes,route_long_name,el,Νυχτερινό Αραδίππου - Βεργίνα - Στάδιο Γ.Σ.Ζ - Τσιακκιλερό - Τριφύλλια - Μητρόπολη - Σταθμός Λάρνακας,20230012
routes,route_long_name,el,Νυχτερινό Ορόκλινη - Πύλα - Κ.Ο.Τ. - Μακένζυ - Σταθμός Λάρνακας,20240011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Μακένζυ - Φοινικούδες - Κ.Ο.Τ. - Πύλα - Ορόκλινη,20240012
routes,route_long_name,el,Σταθμός Λάρνακα- Μακένζυ-Δρομολαξιά-Τερσεφάνου-Κίτι-Περβόλια,20250011
routes,route_long_name,el,Περβόλια- Κίτι- Τερσεφάνου-Δρομολαξιά-Αεροδρόμιο-Μακένζυ-Σταθμός Λάρνακα,20250012
routes,route_long_name,el,Μαρί - Βασιλικό - Ζύγι - Καλαβασός - Τόχνη - Χοιροκοιτία- Σταθμός Κοφίνου,20260011
routes,route_long_name,el,Σταθμός Κοφίνου - Χοιροκοιτία - Τόχνη - Καλαβασός - Ζύγι - Βασιλικό - Μαρί,20260012
routes,route_long_name,el,Μαρί - Βασιλικό - Ζύγι - Καλαβασός - Τόχνη - Χοιροκοιτία- Σταθμός Κοφίνου,20260021
routes,route_long_name,el,Σταθμός Κοφίνου - Χοιροκοιτία - Τόχνη - Καλαβασός - Ζύγι - Βασιλικό - Μαρί,20260022
routes,route_long_name,el,Μαρώνι - Ψεματισμένος - Χοιροκοιτία - Κοφίνου - Σταθμός Κοφίνου,20270011
routes,route_long_name,el,Σταθμός Κοφίνου - Κοφίνου - Χοιροκοίτια - Ψεματισμένος-Μαρώνι,20270012
routes,route_long_name,el,Οδού - Μελίνη - Ορά - Λάγια - Χοιροκοίτια - Σταθμός Κοφίνου,20280011
routes,route_long_name,el,Σταθμός Κοφίνου - Χοιροκοίτια - Λάγια - Ορά - Μελίνη - Οδού,20280012
routes,route_long_name,el,Αγίοι Βαβατσινιάς - Λάγια - Βάβλα - Κάτω Δρυς - Σκαρίνου - Σταθμός Κοφίνου,20290011
routes,route_long_name,el,Σταθμός Κοφίνου - Σκαρίνου - Κάτω Δρυς - Βάβλα - Λάγια - Αγίοι Βαβατσινιάς,20290012
routes,route_long_name,el,Βαβατσινιά - Πάνω Λεύκαρα - Κάτω Λεύκαρα - Σκαρίνου - Σταθμός Κοφίνου,20300011
routes,route_long_name,el,Σταθμός Κοφίνου - Σκαρίνου - Κάτω Λεύκαρα - Πάνω Λεύκαρα - Βαβατσινιά,20300012
routes,route_long_name,el,Βαβατσινιά - Πάνω Λεύκαρα - Κάτω Λεύκαρα - Σκαρίνου - Σταθμός Κοφίνου - Σταθμός Αλάμπρα,20300021
routes,route_long_name,el,Σταθμός Αλάμπρα - Σταθμός Κοφίνου - Σκαρίνου - Κάτω Λεύκαρα - Πάνω Λεύκαρα - Βαβατσινιά,20300022
routes,route_long_name,el,Πάνω Λεύκαρα - Κάτω Λεύκαρα - Σκαρίνου - Σταθμός Κοφίνου,20310011
routes,route_long_name,el,Σταθμός Κοφίνου - Σκαρίνου - Κάτω Λεύκαρα - Πάνω Λεύκαρα,20310012
routes,route_long_name,el,Τουριστική Πεντάσχινος - Άγιος Θεόδωρος - Σταθμός Κοφίνου,20320011
routes,route_long_name,el,Σταθμός Κοφίνου - Άγιος Θεόδωρος - Τουριστική Πεντάσχινος,20320012
routes,route_long_name,el,Σταθμός Λάρνακας - Αεροδρόμιο - Μενεού - Κίτι - Μαζωτός - Τουριστική Πεντάσχινος - Ζύγι - Βασιλικό,20330011
routes,route_long_name,el,Ζύγι - Τουριστική Πεντάσχινος - Μαζωτός - Κίτι - Μενεού - Αεροδρόμιο - Σταθμός Λάρνακας,20330012
routes,route_long_name,el,Σταθμός Λάρνακας - Νεο Νοσοκομείο - Αλεθρικό - Αγγλισίδες - Μενόγεια - Πολιτικό Άσυλο - Σταθμός Κοφίνου,20340011
routes,route_long_name,el,Σταθμός Κοφίνου - Αγγλισίδες - Αλεθρικό - Σταθμός Λάρνακας,20340012
routes,route_long_name,el,Σταθμός Κοφίνου - Αγγλισίδες - Βεργίνα- Ριζοελιά,20350011
routes,route_long_name,el,Ριζοελιά - Βεργίνα-Αγγλισίδες - Μενόγεια  - Σταθμός Κοφίνου,20350012
routes,route_long_name,el,Σταθμός Λάρνακας- Λύμπια-Δάλι- Πέρα Χωριό-Σταθμός Αλάμπρα,20360011
routes,route_long_name,el,Σταθμός Αλάμπρα- Πέρα Χωριό- Δάλι- Λύμπια- Σταθμός Λάρνακα,20360012
routes,route_long_name,el,Larnaca Station-Lympia-Dali-Pera Chorio-Alampra Station,20360021
routes,route_long_name,el,Λαρνακα - Αλαμπρα,20360031
routes,route_long_name,el,Αλάμπρα - Λάρνακα,20360032
routes,route_long_name,el,Σταθμός Λάρνακας - Καλό Χωριό - Αγία Άννα - Ψευδάς - Μοσφιλωτή - Πυργά - Κόρνος - Δελίκηπος,20370011
routes,route_long_name,el,Δελίκηπος - Κόρνος - Πυργά - Μοσφιλωτή - Ψευδάς - Αγία Άννα - Καλό Χωριό - Σταθμός Λάρνακας,20370012
routes,route_long_name,el,Σταθμός Λάρνακας- Λύκειο Βεργίνας- Καλό Χωριό- Δελίκηπος,20370021
routes,route_long_name,el,Δελίκηπος- Κόρνος- Καλό Χωριό- Λύκειο Βεργίνας- Σταθμός Λάρνακας,20370022
routes,route_long_name,el,Λάρνακα - Καλο Χώριο - Αγία Άννα - Ψευδάς - Πυργά - Κόρνος - Δελίκηπος,20370031
routes,route_long_name,el,Δελίκηπος -Κόρνος - Ψευδάς - Αγία Άννα - Καλό Χωριό  - Σταθμός Λάρνακας,20370032
routes,route_long_name,el,Σταθμός Λάρνακα- Αλεθρικό- Αγκλεισίδες- Αναφωτία-Αλαμινός,20380011
routes,route_long_name,el,Αλαμινός- Αναφωτία-Αγκλεισίδες-Αλεθρικό- Σταθμός Λάρνακα,20380012
routes,route_long_name,el,Σταθμός Λάρνακας - Κλαυδία -  Κιβισίλι - Αλεθρικό - Αγγλισίδες - Αναφωτιά - Αλαμινός - Σταθμός Κοφίνου,20380021
routes,route_long_name,el,Σταθμός Κοφίνου - Αλαμινός - Αναφωτιά - Αγγλισίδες - Κιβισίλι - Αλέθρικο - Κλαυδία - Σταθμός Λάρνακας,20380022
routes,route_long_name,el,Σταθμός Λάρνακα- Αλεθρικό- Αγγλεισίδες- Αναφωτία- Αλαμινός,20380031
routes,route_long_name,el,Αλαμινός- Αναφωτία-Αγκλεισίδες-Αλεθρικό-Σταθμός Λάρνακα,20380032
routes,route_long_name,el,Σταθμός Λάρνακας - Αλέθρικο - Αγγλισίδες - Αναφωτία-Αλαμινός - Σταθμός Κοφίνου,20380041
routes,route_long_name,el,Σταθμός Κοφίνου - Αλαμινός - Αναφοτίδα - Αγγλισίδες - Αλεθρικό - Σταθμός Λάρνακας,20380042
routes,route_long_name,el,Σταθμός Λάρνακας - Λύκειο Βεργίνας - Αλεθρικό - Αγγλισίδες - Αναφωτίδα - Αλαμινός - Σταθμός Κοφίνου,20380051
routes,route_long_name,el,Σταθμός Κοφίνου - Αλαμινός - Αναφωτίδα - Αγγλισίδες - Αλεθρικό - Λύκειο Βεργίνας - Σταθμός Λάρνακας,20380052
routes,route_long_name,el,Κιβισίλι - Αλεθρικό - Κλαυδιά - Σταθμός Λάρνακας,20390011
routes,route_long_name,el,Σταθμός Λάρνακας - Κλαυδιά - Αλεθρικό - Κιβισίλι,20390012
routes,route_long_name,el,Σταθμός Κοφίνου - Κιβισίλι - Αλεθρικό - Κλαυδία - Σταθμός Λάρνακας,20390031
routes,route_long_name,el,Σταθμός Λάρνακας - Κλαυδία - Αλεθρικό - Κιβισίλι-Σταθμός Κοφίνου  ,20390032
routes,route_long_name,el,Σταθμός Κοφίνου - Αγγλισίδες - Κιβισίλι - Αλεθρικό - Κλαυδιά - Λύκειο Βεργίνας - Σταθμός Λάρνακας,20390051
routes,route_long_name,el,Σταθμός Λάρνακας - Λύκειο Βεργίνας -Κλαυδιά - Αλεθρικό - Κιβισίλι - Αγγλισίδες - Σταθμός Κοφίνου,20390052
routes,route_long_name,el,Σταθμός Λάρνακας - Αλεθρικό - Απλάντα - Αγγλισίδες - Μενόγια - Σταθμός Κοφίνου,20400011
routes,route_long_name,el,Σταθμός Κοφίνου - Μενόγια - Αγγλισίδες - Απλάντα - Αλεθρικό -Σταθμός Λάρνακας ,20400012
routes,route_long_name,el,Σταθμός Λάρνακας - Αλεθρικό - Απλάντα- Αγγλισίδες - Μενόγια - Πολιτικό Α-Σταθμός Κοφίνου,20400021
routes,route_long_name,el,Σταθμός Κοφίνου - Μενόγια - Αγγλισίδες - Απλάντα - Αλεθρικό -Σταθμός Λάρνακας ,20400022
routes,route_long_name,el,Αθιένου - Αβδελλερό - Αραδίππου - Σταθμός Λάρνακας,20410011
routes,route_long_name,el,Σταθμός Λάρνακας - Αραδίππου - Αβδελλερό - Αθιένου,20410012
routes,route_long_name,el,Αθιένου - Αραδίππου - Λύκειο Βεργίνας - Σταθμός Λάρνακας,20410031
routes,route_long_name,el,Λάρνακα - Λυκειο Βεργίνας - Αραδίππου - Αθιένου,20410032
routes,route_long_name,el,"Νυχτερινό Σταθμός Κοφίνου - Σταθμός Λάρνακας (Συνδεση με Δρομολογια: 449 450 451)",20420011
routes,route_long_name,el,"Νυχτερινό Σταθμός Λάρνακας - Σταθμός Κοφίνου (Συνδεση με Δρομολογια: 449 450 451)",20420012
routes,route_long_name,el,Νυχτερινό Βαβατσινιά - Πάνω Λεύκαρα - Κάτω Λεύκαρα - Κάτω Δρυς - Σκαρίνου - Σταθμός Κοφίνου,20430011
routes,route_long_name,el,Νυχτερινό Σταθμός Κοφίνου - Σκαρίνου - Κάτω Δρυς - Κάτω Λεύκαρα - Πάνω Λεύκαρα - Βαβατσινιά,20430012
routes,route_long_name,el,Νυχτερινό Καλαβασός - Τοχνη - Ψεματισμένος - Μαρώνι - Άγιος Θεόδωρος - Κοφίνου - Σταθμός Κοφίνου,20440011
routes,route_long_name,el,Νυχτερινό Σταθμός Κοφίνου - Κοφίνου - Άγιος Θεόδωρος - Μαρώνι - Ψεματισμένος - Τοχνη - Καλαβασός,20440012
routes,route_long_name,el,Νυχτερινό Οδού - Μελίνη - Αγίοι Βαβατσινιάς - Ορά - Λάγια - Βάβλα - Χοιροκοίτια - Σταθμός Κοφίνου,20450011
routes,route_long_name,el,Νυχτερινό Σταθμός Κοφίνου - Χοιροκοίτια - Βάβλα - Λάγια - Ορά - Αγίοι Βαβατσινιάς - Μελίνη - Οδού,20450012
routes,route_long_name,el,Νυχτερινό Αλαμινός - Αναφωτία - Απλάντα - Κιβισίλι - Αλεθρικό - Κλαυδιά - Σταθμός Λάρνακας,20460011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Κλαυδιά - Αλεθρικό - Κιβισίλι - Απλάντα - Αναφωτία -Αλαμινός,20460012
routes,route_long_name,el,Νυχτερινό Αθιένου - Αβδελλερό - Αραδίππου - Σταθμός Λάρνακας,20470011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Αραδίππου - Αβδελλερό - Αθιένου,20470012
routes,route_long_name,el,Νυχτερινό Κόρνος - Πυργά - Μοσφιλωτή - Ψευδάς - Αγία Άννα - Καλό Χωριό - Σταθμός Λάρνακας,20480011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Καλό Χωριό - Αγία Άννα - Ψευδάς - Μοσφιλωτή - Πυργά - Κόρνος,20480012
routes,route_long_name,el,Νυχτερινό Βασιλικό - Μαρί - Ζύγι - Τουριστική Πεντάσχινος - Μαζωτός - Κίτι - Μενεού - Αεροδρόμιο - Σταθμός Λάρνακας,20490011
routes,route_long_name,el,Νυχτερινό Σταθμός Λάρνακας - Αεροδρόμιο - Μενεού - Κίτι - Μαζωτός - Τουριστική Πεντάσχινος - Ζύγι - Μαρί - Βασιλικό,20490012
routes,route_long_name,el,Σταθμός Λάρνακας-Μακένζυ-Mall-Σταθμός Λάρνακας,20500011
routes,route_long_name,el,Σταθμός Αλάμπρας - Αεροδρόμιο Λάρνακας,20510011
routes,route_long_name,el,Αεροδρόμιο - Σταθμός Αλάμπρας,20510012
routes,route_long_name,el,Σταθμός Λάρνακας - Πύλα - Σταθμός Λάρνακας,20520081
stops,stop_name,el,Χαλκάνορος,1167
stops,stop_desc,el,Χαλκάνορος,1167
stops,stop_name,el,Χαλκάνορος,1168
stops,stop_desc,el,Χαλκάνορος,1168
stops,stop_name,el,Χαλκάνορος,1169
stops,stop_desc,el,Χαλκάνορος,1169
stops,stop_name,el,Χαλκάνορος,1170
stops,stop_desc,el,Χαλκάνορος,1170
stops,stop_name,el,Β Δημ. Σχολείο Νήσου,1173
stops,stop_desc,el,Β Δημ. Σχ,1173
stops,stop_name,el,Β Δημ. Σχολείο Νήσου,1174
stops,stop_desc,el,Β Δημ. Σχ,1174
stops,stop_name,el,Λεωφ. Λεμεσού - Κίμωνος,3747
stops,stop_desc,el,ΛεΛε-Κι,3747
stops,stop_name,el,Λεωφ. Λεμεσού - Λάρνακος,3748
stops,stop_desc,el,ΛεΛε-Λα,3748
stops,stop_name,el,Λεωφ. Λεμεσού - Αρχιεπισκόπου Μακαρίου Γ,3749
stops,stop_desc,el,Λε-ΑρΜαΓ,3749
stops,stop_name,el,Εκκλησία Χρυσοσώτηρος - Λεωφόρος Ειρήνης,3750
stops,stop_desc,el,ΕκΧρ-ΛεΕι,3750
stops,stop_name,el,Γυμνάσιο Πέρα Χωριού Νήσου 2,3755
stops,stop_desc,el,ΓυΠεΧωΝη,3755
stops,stop_name,el,Γυμνάσιο Πέρα Χωριού Νήσου 1,3756
stops,stop_desc,el,ΓυΠεΧωΝη,3756
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ - Ελπίδος,3757
stops,stop_desc,el,ΑρΜαΓ-Ελ,3757
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ - Διογένους,3758
stops,stop_desc,el,ΑρΜαΓ-Δι,3758
stops,stop_name,el,Θεοδώρου Μαυροσάββα - Αθηνάς,3778
stops,stop_desc,el,ΘεΜα-Αθ,3778
stops,stop_name,el,Πλατεία Αποδήμων,3779
stops,stop_desc,el,ΠλατεΑποδη,3779
stops,stop_name,el,Κέντρο Υγείας Δαλίου,3781
stops,stop_desc,el,ΚενΥγεΔαλ,3781
stops,stop_name,el,Μουσείο Αρχαίου Ιδαλίου,4358
stops,stop_desc,el,ΜουΑρχΙδα,4358
stops,stop_name,el,Εκκλησία Αγίου Επιφανίου 1,4370
stops,stop_desc,el,ΕκκΑγιΕπι,4370
stops,stop_name,el,Κοινοτικό Συμβούλιο Λυμπιών,4574
stops,stop_desc,el,ΚοιΣυμΛυμ,4574
stops,stop_name,el,Λεωφ. Λευκωσίας - Αμμοχώστου,4575
stops,stop_desc,el,ΛεΛε-Αμ,4575
stops,stop_name,el,Χαλκάνωρος - Ταχυδρομείο,4578
stops,stop_desc,el,Χαλ-Ταχ,4578
stops,stop_name,el,Κοινοτικό Στάδιο Ψευδά 1,4604
stops,stop_desc,el,ΚοιΣταΨευ,4604
stops,stop_name,el,Κοινοτικό Στάδιο Ψευδά 2,4605
stops,stop_desc,el,ΚοιΣταΨευ,4605
stops,stop_name,el,Λεωφ. Λευκωσίας - Γρηγόρη Αυξεντίου 2,4606
stops,stop_desc,el,ΛεΛε-ΓρΑυ,4606
stops,stop_name,el,Λεωφ. Λευκωσίας - Αρτέμιδος 1,4607
stops,stop_desc,el,ΛεΛε-Αρ,4607
stops,stop_name,el,Λεωφ. Λευκωσίας - Αρτέμιδος 2,4608
stops,stop_desc,el,ΛεΛε-Αρ,4608
stops,stop_name,el,Λεωφ. Παναγίας Ελεούσας 2,4609
stops,stop_desc,el,ΛεωΠανΕλε,4609
stops,stop_name,el,Λεωφ. Παναγίας Ελεούσας 1,4610
stops,stop_desc,el,ΛεωΠανΕλε,4610
stops,stop_name,el,Κοινοτικό Συμβούλιο Αγίας Άννας,4611
stops,stop_desc,el,ΚοΣυΑγΑν,4611
stops,stop_name,el,Λεωφ. Λάρνακος - Αποστόλου Βαρνάβα 1,4612
stops,stop_desc,el,ΛεΛα-ΑπΒα,4612
stops,stop_name,el,Δρόμος Πυργά - Κόρνος 1,4613
stops,stop_desc,el,ΔρΠυ-Κο,4613
stops,stop_name,el,Δημοτικό Σχολείο Πυργών Λάρνακας 1,4614
stops,stop_desc,el,ΔηΣχΠυΛα,4614
stops,stop_name,el,Δρόμος Πυργά - Κόρνος 2,4615
stops,stop_desc,el,ΔρΠυ-Κο,4615
stops,stop_name,el,Δημοτικό Σχολείο Πυργών Λάρνακας 2,4616
stops,stop_desc,el,ΔηΣχΠυΛα,4616
stops,stop_name,el,Εκκλησία Αγίας Μαρίνας 1,4617
stops,stop_desc,el,ΕκκΑγιΜαρ,4617
stops,stop_name,el,Εκκλησία Αγίας Μαρίνας 2,4618
stops,stop_desc,el,ΕκκΑγιΜαρ,4618
stops,stop_name,el,1 Μαΐου - 8η Κόρνου 1,4619
stops,stop_desc,el,1Μα-8ηΚο,4619
stops,stop_name,el,Λάρνακος - 1η Πυργών Λαρνακας,4620
stops,stop_desc,el,Λα-1ηΠυΛα,4620
stops,stop_name,el,Λάρνακος - 1η Πυργών Λαρνακας 2,4621
stops,stop_desc,el,Λα-1ηΠυΛα,4621
stops,stop_name,el,1 Μαΐου - 8η Κόρνου 2,4622
stops,stop_desc,el,1Μα-8ηΚο,4622
stops,stop_name,el,Λάρνακος - 1η Πυργών Λαρνακας 1,4623
stops,stop_desc,el,Λα-1ηΠυΛα,4623
stops,stop_name,el,Ανεξαρτησίας - 2η Κόρνου 1,4624
stops,stop_desc,el,Αν-2ηΚο,4624
stops,stop_name,el,Ανεξαρτησίας - 2η Κόρνου 2,4625
stops,stop_desc,el,Αν-2ηΚο,4625
stops,stop_name,el,Γρηγόρη Αυξεντίου - 3η Κόρνου 2,4626
stops,stop_desc,el,ΓρΑυ-3ηΚο,4626
stops,stop_name,el,Γρηγόρη Αυξεντίου - 3η Κόρνου 1,4627
stops,stop_desc,el,ΓρΑυ-3ηΚο,4627
stops,stop_name,el,Ανεξαρτησίας - 1η Κόρνου 1,4628
stops,stop_desc,el,Αν-1ηΚο,4628
stops,stop_name,el,Ανεξαρτησίας - 1η Κόρνου 2,4629
stops,stop_desc,el,Αν-1ηΚο,4629
stops,stop_name,el,1 Μαΐου - 7η Κόρνου,4630
stops,stop_desc,el,1Μα-7ηΚο,4630
stops,stop_name,el,Γρηγόρη Αυξεντίου - 4η Κόρνου 2,4631
stops,stop_desc,el,ΓρΑυ-4ηΚο,4631
stops,stop_name,el,Γρηγόρη Αυξεντίου - 4η Κόρνου 1,4632
stops,stop_desc,el,ΓρΑυ-4ηΚο,4632
stops,stop_name,el,Γρηγόρη Αυξεντίου - 5η Κόρνου 1,4633
stops,stop_desc,el,ΓρΑυ-5ηΚο,4633
stops,stop_name,el,Γρηγόρη Αυξεντίου - 5η Κόρνου 2,4634
stops,stop_desc,el,ΓρΑυ-5ηΚο,4634
stops,stop_name,el,Εκκλησία Τιμίου Προδρόμου 2,4635
stops,stop_desc,el,ΕκκΤιμΠρο,4635
stops,stop_name,el,Εκκλησία Τιμίου Προδρόμου 1,4636
stops,stop_desc,el,ΕκκΤιμΠρο,4636
stops,stop_name,el,Δελίκηπος,4637
stops,stop_desc,el,Δελικηπος,4637
stops,stop_name,el,Εκκλησία Αγίας Μαρίνας 1,4638
stops,stop_desc,el,ΕκκΑγιΜαρ,4638
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - Ομήρου 1,4640
stops,stop_desc,el,ΑρΜαΓ-Ομ,4640
stops,stop_name,el,Μουσείο Πλατινί,4642
stops,stop_desc,el,ΜουσεΠλατι,4642
stops,stop_name,el,Δημοτικό Σχολείο Μοσφιλωτής,4643
stops,stop_desc,el,ΔημΣχοΜοσ,4643
stops,stop_name,el,Πλατεία Ψευδά,4644
stops,stop_desc,el,ΠλατεΨευδα,4644
stops,stop_name,el,Λεωφ. Λάρνακος - Αποστόλου Βαρνάβα 2,4645
stops,stop_desc,el,ΛεΛα-ΑπΒα,4645
stops,stop_name,el,1 Απριλίου - Γεωργίου Γρίβα Διγενή,4646
stops,stop_desc,el,1Απ-ΓεΓΔι,4646
stops,stop_name,el,1 Απριλίου - Παπαμιχαήλ Κωνσταντίνου 2,4647
stops,stop_desc,el,1Απ-ΠαΚω,4647
stops,stop_name,el,Κοιμητήριο Μοσφιλωτής  1,4648
stops,stop_desc,el,ΚοιμηΜοσφι,4648
stops,stop_name,el,Κοιμητήριο Μοσφιλωτής  2,4649
stops,stop_desc,el,ΚοιμηΜοσφι,4649
